-138.665, -710.108, 12.306, 233.095
-137.617, -709.531, 11.816, 233.428
-136.617, -708.941, 11.521, 233.761
-135.646, -708.336, 11.397, 234.094
-134.691, -707.713, 11.406, 234.427
-133.744, -707.065, 11.504, 234.760
-132.811, -706.377, 11.641, 235.093
-131.887, -705.649, 11.837, 235.426
-130.966, -704.884, 12.070, 235.759
-130.044, -704.082, 12.325, 236.092
-129.132, -703.232, 12.569, 236.425
-128.233, -702.336, 12.771, 236.758
-127.357, -701.416, 12.648, 237.091
-126.537, -700.491, 12.234, 237.424
-125.780, -699.580, 11.656, 237.757
-125.085, -698.699, 11.006, 238.090
-124.461, -697.839, 10.452, 238.423
-123.888, -696.991, 10.130, 238.756
-123.346, -696.143, 10.014, 239.089
-122.825, -695.284, 10.051, 239.422
-122.317, -694.405, 10.186, 239.755
-121.820, -693.501, 10.383, 240.088
-121.345, -692.563, 10.601, 240.421
-120.884, -691.590, 10.863, 240.754
-120.430, -690.584, 11.147, 241.087
-119.981, -689.544, 11.443, 241.420
-119.539, -688.469, 11.744, 241.753
-119.117, -687.356, 12.032, 242.086
-118.711, -686.204, 12.337, 242.419
-118.317, -685.016, 12.648, 242.752
-117.943, -683.790, 12.949, 243.085
-117.585, -682.527, 13.258, 243.418
-117.241, -681.231, 13.503, 243.751
-116.926, -679.924, 13.396, 244.084
-116.642, -678.641, 13.031, 244.417
-116.396, -677.389, 12.676, 244.750
-116.177, -676.155, 12.478, 245.083
-115.978, -674.928, 12.417, 245.416
-115.793, -673.697, 12.460, 245.749
-115.632, -672.455, 12.569, 246.082
-115.488, -671.196, 12.734, 246.415
-115.359, -669.916, 12.937, 246.748
-115.248, -668.613, 13.161, 247.081
-115.153, -667.285, 13.407, 247.414
-115.070, -665.931, 13.668, 247.747
-115.006, -664.550, 13.933, 248.080
-114.957, -663.141, 14.209, 248.413
-114.921, -661.704, 14.490, 248.746
-114.903, -660.239, 14.771, 249.079
-114.901, -658.745, 15.056, 249.412
-114.918, -657.223, 15.339, 249.745
-114.951, -655.673, 15.625, 250.078
-115.003, -654.095, 15.908, 250.411
-115.072, -652.489, 16.193, 250.744
-115.158, -650.855, 16.476, 251.077
-115.264, -649.197, 16.689, 251.410
-115.386, -647.540, 16.554, 251.743
-115.520, -645.918, 16.149, 252.076
-115.663, -644.339, 15.732, 252.409
-115.816, -642.793, 15.443, 252.742
-115.980, -641.268, 15.280, 253.075
-116.154, -639.754, 15.221, 253.408
-116.339, -638.240, 15.247, 253.741
-116.533, -636.722, 15.335, 254.074
-116.737, -635.193, 15.467, 254.407
-116.951, -633.650, 15.633, 254.740
-117.175, -632.091, 15.824, 255.073
-117.408, -630.512, 16.034, 255.406
-117.652, -628.913, 16.258, 255.739
-117.905, -627.293, 16.493, 256.072
-118.169, -625.650, 16.736, 256.405
-118.443, -623.984, 16.984, 256.738
-118.727, -622.294, 17.237, 257.071
-119.020, -620.580, 17.493, 257.404
-119.323, -618.841, 17.751, 257.737
-119.636, -617.078, 18.009, 258.070
-119.956, -615.291, 18.269, 258.403
-120.285, -613.480, 18.461, 258.736
-120.615, -611.673, 18.299, 259.069
-120.942, -609.903, 17.834, 259.402
-121.259, -608.191, 17.178, 259.735
-121.565, -606.550, 16.425, 260.068
-121.857, -604.980, 15.721, 260.401
-122.138, -603.468, 15.170, 260.734
-122.411, -601.999, 14.777, 261.067
-122.677, -600.559, 14.531, 261.400
-122.939, -599.135, 14.412, 261.733
-123.198, -597.716, 14.398, 262.066
-123.455, -596.293, 14.462, 262.399
-123.711, -594.861, 14.583, 262.732
-123.966, -593.414, 14.743, 263.065
-124.221, -591.949, 14.933, 263.398
-124.477, -590.464, 15.145, 263.731
-124.731, -588.956, 15.373, 264.064
-124.984, -587.425, 15.613, 264.397
-125.235, -585.868, 15.862, 264.730
-125.481, -584.285, 16.116, 265.063
-125.723, -582.676, 16.376, 265.396
-125.959, -581.040, 16.638, 265.729
-126.190, -579.379, 16.836, 266.062
-126.409, -577.718, 16.682, 266.395
-126.609, -576.091, 16.228, 266.728
-126.789, -574.520, 15.589, 267.061
-126.947, -573.017, 14.859, 267.394
-127.083, -571.581, 14.191, 267.727
-127.197, -570.197, 13.693, 268.060
-127.295, -568.851, 13.368, 268.393
-127.379, -567.526, 13.194, 268.726
-127.449, -566.209, 13.146, 269.059
-127.508, -564.891, 13.195, 269.392
-127.557, -563.563, 13.311, 269.725
-127.595, -562.221, 13.473, 270.058
-127.623, -560.861, 13.670, 270.391
-127.644, -559.480, 13.893, 270.724
-127.653, -558.075, 14.131, 271.057
-127.653, -556.647, 14.383, 271.390
-127.640, -555.192, 14.644, 271.723
-127.618, -553.712, 14.912, 272.056
-127.583, -552.205, 15.184, 272.389
-127.539, -550.673, 15.393, 272.722
-127.483, -549.142, 15.250, 273.055
-127.420, -547.647, 14.811, 273.388
-127.349, -546.208, 14.190, 273.721
-127.274, -544.837, 13.482, 274.054
-127.195, -543.532, 12.849, 274.387
-127.110, -542.278, 12.407, 274.720
-127.020, -541.055, 12.150, 275.053
-126.925, -539.848, 12.051, 275.386
-126.825, -538.644, 12.072, 275.719
-126.717, -537.433, 12.177, 276.052
-126.600, -536.209, 12.339, 276.385
-126.477, -534.968, 12.540, 276.718
-126.347, -533.705, 12.769, 277.051
-126.207, -532.420, 13.018, 277.384
-126.057, -531.111, 13.280, 277.717
-125.898, -529.775, 13.553, 278.050
-125.728, -528.414, 13.832, 278.383
-125.547, -527.028, 14.048, 278.716
-125.360, -525.642, 13.914, 279.049
-125.170, -524.292, 13.487, 279.382
-124.980, -522.995, 12.916, 279.715
-124.791, -521.752, 12.405, 280.048
-124.600, -520.548, 12.078, 280.381
-124.404, -519.366, 11.924, 280.714
-124.203, -518.190, 11.906, 281.047
-123.996, -517.011, 11.986, 281.380
-123.782, -515.821, 12.131, 281.713
-123.555, -514.617, 12.320, 282.046
-123.316, -513.393, 12.542, 282.379
-123.066, -512.148, 12.786, 282.712
-122.806, -510.880, 13.046, 283.045
-122.534, -509.590, 13.248, 283.378
-122.251, -508.303, 13.103, 283.711
-121.966, -507.052, 12.675, 284.044
-121.685, -505.855, 12.111, 284.377
-121.404, -504.711, 11.617, 284.710
-121.122, -503.604, 11.321, 285.043
-120.835, -502.516, 11.204, 285.376
-120.542, -501.432, 11.224, 285.709
-120.238, -500.343, 11.335, 286.042
-119.921, -499.242, 11.506, 286.375
-119.591, -498.125, 11.718, 286.708
-119.238, -496.991, 11.954, 287.041
-118.865, -495.839, 12.213, 287.374
-118.473, -494.667, 12.416, 287.707
-118.070, -493.500, 12.277, 288.040
-117.668, -492.369, 11.857, 288.373
-117.263, -491.294, 11.305, 288.706
-116.858, -490.272, 10.837, 289.039
-116.450, -489.287, 10.578, 289.372
-116.032, -488.320, 10.503, 289.705
-115.600, -487.357, 10.560, 290.038
-115.147, -486.392, 10.702, 290.371
-114.669, -485.420, 10.898, 290.704
-114.164, -484.437, 11.129, 291.037
-113.629, -483.443, 11.385, 291.370
-113.063, -482.436, 11.657, 291.703
-112.453, -481.427, 11.853, 292.036
-111.817, -480.435, 11.730, 292.369
-111.177, -479.483, 11.330, 292.702
-110.549, -478.585, 10.761, 293.035
-109.940, -477.750, 10.125, 293.368
-109.345, -476.973, 9.608, 293.701
-108.754, -476.238, 9.338, 294.034
-108.155, -475.526, 9.280, 294.367
-107.537, -474.823, 9.368, 294.700
-106.896, -474.123, 9.547, 295.033
-106.226, -473.421, 9.779, 295.366
-105.526, -472.714, 10.045, 295.699
-104.784, -472.012, 10.313, 296.032
-104.003, -471.310, 10.612, 296.365
-103.187, -470.603, 10.923, 296.698
-102.336, -469.892, 11.171, 297.031
-101.470, -469.194, 11.072, 297.364
-100.608, -468.541, 10.680, 297.697
-99.769, -467.939, 10.167, 298.030
-98.955, -467.381, 9.750, 298.363
-98.152, -466.852, 9.557, 298.696
-97.343, -466.343, 9.549, 299.029
-96.519, -465.845, 9.663, 299.362
-95.671, -465.354, 9.853, 299.695
-94.796, -464.869, 10.090, 300.028
-93.890, -464.388, 10.357, 300.361
-92.951, -463.910, 10.642, 300.694
-91.978, -463.436, 10.938, 301.027
-90.969, -462.968, 11.242, 301.360
-89.921, -462.517, 11.534, 301.693
-88.833, -462.081, 11.843, 302.026
-87.709, -461.654, 12.158, 302.359
-86.547, -461.236, 12.475, 302.692
-85.347, -460.841, 12.773, 303.025
-84.107, -460.467, 13.080, 303.358
-82.830, -460.110, 13.391, 303.691
